2
1.071429 0.071429 8
0.000000 6.283185 23

 1.783520e+00 1.916962e+00 2.158518e+00 2.057738e+00 1.996023e+00
 1.710288e+00 1.779351e+00 1.622272e+00 8.784491e-01 5.767272e-01
 3.597269e-01 -1.431354e+00 -1.858072e+00 -1.166091e+00 4.415712e-01
 1.329525e+00 1.675096e+00 1.627076e+00 1.758204e+00 1.805297e+00
 1.774825e+00 1.795190e+00 1.783520e+00 4.520106e-01 3.185687e-01
 7.701353e-02 1.777928e-01 2.395086e-01 5.252433e-01 4.561797e-01
 6.132587e-01 1.357082e+00 1.658804e+00 1.875804e+00 3.666885e+00
 4.093603e+00 3.401622e+00 1.793960e+00 9.060065e-01 5.604354e-01
 6.084550e-01 4.773269e-01 4.302341e-01 4.607066e-01 4.403414e-01
 4.520106e-01 5.424633e-01 1.115692e-01 7.560011e-02 1.620057e-01
 1.425153e-01 1.638890e-01 3.927508e-01 1.436845e+00 2.083450e+00
 2.275390e+00 1.934512e+00 3.554539e+00 3.884311e+00 3.519634e+00
 1.329048e+00 7.658015e-01 7.203744e-01 7.002947e-01 6.774800e-01
 6.274466e-01 5.156256e-01 5.721997e-01 5.424633e-01 5.090832e-01
 1.362674e-01 1.515010e-01 1.736754e-01 1.804160e-01 3.350002e-01
 1.066745e+00 1.754419e+00 2.002942e+00 2.193164e+00 1.954850e+00
 3.907178e+00 3.436834e+00 1.635273e+00 7.388920e-01 7.243257e-01
 6.804013e-01 6.437020e-01 5.908700e-01 5.661749e-01 5.742432e-01
 4.557257e-01 5.090832e-01 4.782669e-01 1.410498e-01 1.689130e-01
 2.246287e-01 2.655995e-01 6.674953e-01 1.344463e+00 1.758953e+00
 1.977614e+00 2.123025e+00 1.941837e+00 2.946130e+00 2.431136e+00
 8.465007e-01 7.352406e-01 6.705183e-01 6.265920e-01 5.722841e-01
 5.923573e-01 5.380160e-01 5.076219e-01 4.768826e-01 4.782669e-01
 4.251713e-01 1.843493e-01 2.156657e-01 2.422381e-01 2.456688e-01
 5.206333e-01 1.588180e+00 1.820847e+00 1.949359e+00 2.134846e+00
 1.962452e+00 2.354830e+00 1.657156e+00 8.091028e-01 6.865097e-01
 6.373369e-01 6.212407e-01 5.889135e-01 5.776982e-01 5.314830e-01
 5.036718e-01 4.661892e-01 4.251713e-01 3.621770e-01 2.125050e-01
 2.653130e-01 2.589219e-01 3.616696e-01 7.943604e-01 1.466783e+00
 1.743510e+00 1.845538e+00 1.984192e+00 1.873466e+00 1.787502e+00
 1.074553e+00 6.990389e-01 6.710859e-01 6.170193e-01 5.869875e-01
 5.383298e-01 5.507389e-01 5.288154e-01 4.795568e-01 4.385318e-01
 3.621770e-01 5.064236e-01 2.155129e-01 2.448662e-01 2.372482e-01
 5.109817e-01 1.152052e+00 1.499167e+00 1.547933e+00 1.558034e+00
 1.604213e+00 1.437226e+00 1.232959e+00 7.192545e-01 5.855804e-01
 5.366573e-01 5.103260e-01 5.770085e-01 5.045143e-01 5.197214e-01
 4.515600e-01 4.333210e-01 3.259132e-01 5.064236e-01
